wavelength,flux
1075.121590,1.932889e-20
1076.199401,1.931248e-20
1077.278292,1.930207e-20
1078.358265,1.926383e-20
1079.439320,1.922228e-20
1080.521460,1.917430e-20
1081.604684,1.911057e-20
1082.688994,1.904340e-20
1083.774391,1.900076e-20
1084.860876,1.895164e-20
1085.948450,1.884294e-20
1087.037115,1.868993e-20
1088.126871,1.852369e-20
1089.217719,1.825621e-20
1090.309661,1.777989e-20
1091.402698,1.695158e-20
1092.496830,1.565543e-20
1093.592060,1.431285e-20
1094.688387,1.448431e-20
1095.785813,1.591512e-20
1096.884340,1.708089e-20
1097.983968,1.773746e-20
1099.084698,1.810561e-20
1100.186532,1.830855e-20
1101.289470,1.841269e-20
1102.393514,1.846893e-20
1103.498665,1.850921e-20
1104.604923,1.852373e-20
1105.712291,1.852528e-20
1106.820769,1.851704e-20
1107.930358,1.850545e-20
1109.041059,1.848722e-20
1110.152874,1.846884e-20
1111.265804,1.844378e-20
1112.379849,1.841527e-20
1113.495011,1.838985e-20
1114.611291,1.837083e-20
1115.728691,1.835166e-20
1116.847210,1.832574e-20
1117.966850,1.829633e-20
1119.087614,1.826673e-20
1120.209500,1.824358e-20
1121.332512,1.822026e-20
1122.456649,1.819678e-20
1123.581913,1.816978e-20
1124.708305,1.813591e-20
1125.835826,1.810183e-20
1126.964478,1.806082e-20
1128.094261,1.792187e-20
1129.225177,1.775867e-20
1130.357227,1.778753e-20
1131.490411,1.789438e-20
1132.624732,1.787594e-20
1133.760189,1.784375e-20
1134.896785,1.786931e-20
1136.034520,1.785733e-20
1137.173396,1.782469e-20
1138.313414,1.779870e-20
1139.454575,1.777598e-20
1140.596879,1.774620e-20
1141.740329,1.773004e-20
1142.884925,1.771028e-20
1144.030668,1.766613e-20
1145.177560,1.762866e-20
1146.325602,1.762576e-20
1147.474795,1.760883e-20
1148.625140,1.758478e-20
1149.776638,1.755707e-20
1150.929290,1.752917e-20
1152.083098,1.750460e-20
1153.238063,1.747635e-20
1154.394185,1.745143e-20
1155.551467,1.742282e-20
1156.709909,1.739401e-20
1157.869512,1.736857e-20
1159.030277,1.733585e-20
1160.192206,1.729223e-20
1161.355300,1.723766e-20
1162.519560,1.719354e-20
1163.684988,1.718501e-20
1164.851583,1.712969e-20
1166.019348,1.702729e-20
1167.188284,1.702538e-20
1168.358392,1.708483e-20
1169.529672,1.710100e-20
1170.702127,1.708451e-20
1171.875757,1.705698e-20
1173.050564,1.701106e-20
1174.226549,1.688458e-20
1175.403712,1.673559e-20
1176.582056,1.680215e-20
1177.761581,1.687624e-20
1178.942288,1.686962e-20
1180.124179,1.684448e-20
1181.307255,1.682286e-20
1182.491517,1.677517e-20
1183.676966,1.670868e-20
1184.863603,1.669760e-20
1186.051431,1.670875e-20
1187.240449,1.668630e-20
1188.430659,1.663004e-20
1189.622062,1.657349e-20
1190.814659,1.659548e-20
1192.008452,1.661372e-20
1193.203442,1.658675e-20
1194.399630,1.653694e-20
1195.597017,1.649822e-20
1196.795604,1.649719e-20
1197.995393,1.646190e-20
1199.196385,1.642640e-20
1200.398581,1.642502e-20
1201.601982,1.640828e-20
1202.806589,1.636077e-20
1204.012404,1.633603e-20
1205.219428,1.633419e-20
1206.427662,1.630917e-20
1207.637107,1.625695e-20
1208.847765,1.621220e-20
1210.059636,1.620596e-20
1211.272722,1.619186e-20
1212.487025,1.618153e-20
1213.702544,1.616330e-20
1214.919282,1.614102e-20
1216.137240,1.611467e-20
1217.356419,1.608423e-20
1218.576821,1.605753e-20
1219.798445,1.603460e-20
1221.021295,1.601152e-20
1222.245370,1.598827e-20
1223.470672,1.595694e-20
1224.697203,1.592146e-20
1225.924964,1.589372e-20
1227.153955,1.586979e-20
1228.384178,1.585769e-20
1229.615635,1.583747e-20
1230.848326,1.580908e-20
1232.082253,1.577650e-20
1233.317416,1.574775e-20
1234.553819,1.572286e-20
1235.791460,1.570993e-20
1237.030343,1.569283e-20
1238.270467,1.566749e-20
1239.511835,1.564604e-20
1240.754447,1.562445e-20
1241.998304,1.559863e-20
1243.243409,1.557263e-20
1244.489762,1.554238e-20
1245.737365,1.549550e-20
1246.986218,1.545661e-20
1248.236323,1.545874e-20
1249.487681,1.544843e-20
1250.740294,1.542558e-20
1251.994163,1.539843e-20
1253.249288,1.537111e-20
1254.505672,1.533946e-20
1255.763316,1.529091e-20
1257.022220,1.525048e-20
1258.282386,1.523497e-20
1259.543816,1.521934e-20
1260.806510,1.518254e-20
1262.070470,1.515818e-20
1263.335697,1.515479e-20
1264.602192,1.513862e-20
1265.869958,1.510536e-20
1267.138994,1.507191e-20
1268.409302,1.503400e-20
1269.680884,1.499588e-20
1270.953740,1.494899e-20
1272.227873,1.489329e-20
1273.503283,1.481583e-20
1274.779971,1.471220e-20
1276.057940,1.456067e-20
1277.337189,1.430914e-20
1278.617721,1.388343e-20
1279.899537,1.313072e-20
1281.182638,1.210554e-20
1282.467025,1.183376e-20
1283.752700,1.269948e-20
1285.039663,1.356425e-20
1286.327917,1.404699e-20
1287.617462,1.429900e-20
1288.908300,1.443323e-20
1290.200432,1.450625e-20
1291.493860,1.454418e-20
1292.788584,1.456008e-20
1294.084606,1.455826e-20
1295.381927,1.455193e-20
1296.680549,1.454551e-20
1297.980473,1.453009e-20
1299.281700,1.451902e-20
1300.584231,1.449889e-20
1301.888069,1.448311e-20
1303.193213,1.446271e-20
1304.499666,1.444217e-20
1305.807428,1.442149e-20
1307.116501,1.440067e-20
1308.426887,1.437970e-20
1309.738587,1.435860e-20
1311.051601,1.433735e-20
1312.365932,1.430684e-20
1313.681580,1.428529e-20
1314.998548,1.425444e-20
1316.316835,1.421423e-20
1317.636444,1.420138e-20
1318.957377,1.420224e-20
1320.279633,1.418459e-20
1321.603215,1.416218e-20
1322.928123,1.413963e-20
1324.254360,1.412157e-20
1325.581927,1.409873e-20
1326.910824,1.407574e-20
1328.241054,1.405261e-20
1329.572617,1.403400e-20
1330.905515,1.401058e-20
1332.239750,1.399170e-20
1333.575322,1.396798e-20
1334.912232,1.394411e-20
1336.250483,1.392482e-20
1337.590076,1.390065e-20
1338.931012,1.388108e-20
1340.273292,1.385662e-20
1341.616917,1.383200e-20
1342.961890,1.381201e-20
1344.308211,1.379187e-20
1345.655881,1.376202e-20
1347.004903,1.373679e-20
1348.355277,1.372103e-20
1349.707004,1.369551e-20
1351.060087,1.366983e-20
1352.414527,1.365368e-20
1353.770324,1.363256e-20
1355.127480,1.360643e-20
1356.485997,1.358989e-20
1357.845876,1.356834e-20
1359.207118,1.354665e-20
1360.569725,1.352973e-20
1361.933697,1.350776e-20
1363.299037,1.348566e-20
1364.665746,1.345848e-20
1366.033825,1.343609e-20
1367.403276,1.341849e-20
1368.774099,1.338589e-20
1370.146297,1.335311e-20
1371.519870,1.334504e-20
1372.894820,1.333190e-20
1374.271149,1.329865e-20
1375.648857,1.328024e-20
1377.027947,1.326672e-20
1378.408419,1.325310e-20
1379.790275,1.323433e-20
1381.173517,1.321543e-20
1382.558145,1.319134e-20
1383.944161,1.317217e-20
1385.331566,1.315287e-20
1386.720363,1.313344e-20
1388.110552,1.311388e-20
1389.502134,1.308907e-20
1390.895112,1.306924e-20
1392.289486,1.304414e-20
1393.685257,1.301889e-20
1395.082429,1.299864e-20
1396.481000,1.298342e-20
1397.880974,1.296808e-20
1399.282351,1.294226e-20
1400.685134,1.292148e-20
1402.089322,1.290577e-20
1403.494918,1.288473e-20
1404.901924,1.286356e-20
1406.310339,1.284224e-20
1407.720167,1.282604e-20
1409.131408,1.280446e-20
1410.544064,1.278274e-20
1411.958136,1.276089e-20
1413.373626,1.273889e-20
1414.790535,1.272206e-20
1416.208864,1.269980e-20
1417.628615,1.267739e-20
1419.049789,1.266018e-20
1420.472388,1.263750e-20
1421.896413,1.262004e-20
1423.321866,1.259709e-20
1424.748748,1.257937e-20
1426.177060,1.256153e-20
1427.606805,1.253817e-20
1429.037982,1.252008e-20
1430.470594,1.249644e-20
1431.904643,1.247809e-20
1433.340129,1.245961e-20
1434.777054,1.244101e-20
1436.215420,1.242229e-20
1437.655227,1.239796e-20
1439.096478,1.235156e-20
1440.539174,1.229944e-20
1441.983316,1.227457e-20
1443.428906,1.227162e-20
1444.875946,1.227965e-20
1446.324435,1.227660e-20
1447.774377,1.226239e-20
1449.225773,1.223695e-20
1450.678623,1.221693e-20
1452.132930,1.219120e-20
1453.588695,1.214853e-20
1455.045920,1.212246e-20
1456.504605,1.212993e-20
1457.964752,1.212613e-20
1459.426364,1.210535e-20
1460.889440,1.208444e-20
1462.353984,1.205773e-20
1463.819995,1.202520e-20
1465.287477,1.202090e-20
1466.756429,1.201084e-20
1468.226854,1.199499e-20
1469.698753,1.197903e-20
1471.172128,1.196295e-20
1472.646980,1.194102e-20
1474.123310,1.191896e-20
1475.601120,1.189676e-20
1477.080412,1.187442e-20
1478.561187,1.185194e-20
1480.043446,1.184092e-20
1481.527192,1.182982e-20
1483.012424,1.181279e-20
1484.499146,1.178982e-20
1485.987358,1.176671e-20
1487.477062,1.173174e-20
1488.968260,1.172593e-20
1490.460952,1.172593e-20
1491.955141,1.171410e-20
1493.450828,1.169627e-20
1494.948014,1.167832e-20
1496.446701,1.165432e-20
1497.946891,1.163612e-20
1499.448584,1.162375e-20
1500.951783,1.160532e-20
1502.456489,1.156885e-20
1503.962703,1.153817e-20
1505.470428,1.153131e-20
1506.979664,1.153040e-20
1508.490413,1.151136e-20
1510.002676,1.149220e-20
1511.516455,1.147897e-20
1513.031752,1.145958e-20
1514.548568,1.144006e-20
1516.066905,1.142650e-20
1517.586764,1.140675e-20
1519.108147,1.138076e-20
1520.631054,1.136686e-20
1522.155489,1.135286e-20
1523.681451,1.133262e-20
1525.208944,1.129377e-20
1526.737967,1.126706e-20
1528.268524,1.126493e-20
1529.800615,1.126275e-20
1531.334242,1.123568e-20
1532.869406,1.118358e-20
1534.406110,1.113746e-20
1535.944354,1.114107e-20
1537.484140,1.116967e-20
1539.025469,1.116700e-20
1540.568344,1.112657e-20
1542.112766,1.104187e-20
1543.658735,1.095679e-20
1545.206255,1.095981e-20
1546.755326,1.101979e-20
1548.305950,1.106094e-20
1549.858129,1.107041e-20
1551.411863,1.102890e-20
1552.967156,1.092973e-20
1554.524007,1.077253e-20
1556.082419,1.067877e-20
1557.642393,1.075157e-20
1559.203932,1.087611e-20
1560.767036,1.094951e-20
1562.331706,1.097148e-20
1563.897946,1.094817e-20
1565.465755,1.088579e-20
1567.035136,1.074512e-20
1568.606091,1.049963e-20
1570.178620,1.030531e-20
1571.752726,1.039792e-20
1573.328410,1.061536e-20
1574.905674,1.076141e-20
1576.484519,1.082247e-20
1578.064946,1.085077e-20
1579.646958,1.084611e-20
1581.230556,1.081492e-20
1582.815742,1.073051e-20
1584.402516,1.056596e-20
1585.990882,1.025423e-20
1587.580839,9.887827e-21
1589.172391,9.867550e-21
1590.765538,1.019549e-20
1592.360282,1.048443e-20
1593.956625,1.063325e-20
1595.554569,1.070175e-20
1597.154114,1.072997e-20
1598.755263,1.073120e-20
1600.358017,1.071204e-20
1601.962378,1.067918e-20
1603.568347,1.063254e-20
1605.175926,1.053109e-20
1606.785117,1.034036e-20
1608.395921,9.984456e-21
1610.008340,9.482989e-21
1611.622375,9.295746e-21
1613.238028,9.665749e-21
1614.855301,1.009243e-20
1616.474195,1.034785e-20
1618.094713,1.047257e-20
1619.716855,1.053525e-20
1621.340623,1.056334e-20
1622.966018,1.057058e-20
1624.593044,1.057083e-20
1626.221700,1.055703e-20
1627.851989,1.053612e-20
1629.483913,1.050805e-20
1631.117472,1.046575e-20
1632.752670,1.039500e-20
1634.389506,1.027443e-20
1636.027983,1.007539e-20
1637.668103,9.719327e-21
1639.309868,9.183946e-21
1640.953278,8.824580e-21
1642.598335,9.092266e-21
1644.245042,9.604319e-21
1645.893399,9.946283e-21
1647.543410,1.013150e-20
1649.195074,1.023102e-20
1650.848394,1.028040e-20
1652.503371,1.030826e-20
1654.160008,1.031445e-20
1655.818305,1.031336e-20
1657.478265,1.030496e-20
1659.139889,1.028920e-20
1660.803178,1.028064e-20
1662.468136,1.025736e-20
1664.134762,1.023395e-20
1665.803059,1.021041e-20
1667.473028,1.017937e-20
1669.144672,1.014079e-20
1670.817991,1.007984e-20
1672.492988,9.996393e-21
1674.169665,9.875474e-21
1675.848022,9.664816e-21
1677.528061,9.319183e-21
1679.209785,8.785517e-21
1680.893195,8.429176e-21
1682.578292,8.700891e-21
1684.265079,9.206452e-21
1685.953557,9.548470e-21
1687.643727,9.718414e-21
1689.335592,9.805901e-21
1691.029153,9.870990e-21
1692.724411,9.905961e-21
1694.421370,9.918233e-21
1696.120029,9.915283e-21
1697.820391,9.904650e-21
1699.522458,9.893935e-21
1701.226232,9.883137e-21
1702.931713,9.872256e-21
1704.638904,9.853599e-21
1706.347806,9.842535e-21
1708.058422,9.815941e-21
1709.770753,9.789201e-21
1711.484800,9.777822e-21
1713.200565,9.766358e-21
1714.918051,9.754809e-21
1716.637258,9.727573e-21
1718.358189,9.708004e-21
1720.080845,9.680486e-21
1721.805228,9.644970e-21
1723.531340,9.609273e-21
1725.259182,9.565514e-21
1726.988756,9.497856e-21
1728.720065,9.406156e-21
1730.453109,9.258560e-21
1732.187890,8.999137e-21
1733.924410,8.563544e-21
1735.662671,8.070345e-21
1737.402675,8.054572e-21
1739.144424,8.519103e-21
1740.887918,8.929307e-21
1742.633160,9.148190e-21
1744.380152,9.255145e-21
1746.128895,9.305996e-21
1747.879391,9.348926e-21
1749.631642,9.359576e-21
1751.385650,9.362112e-21
1753.141416,9.364620e-21
1754.898943,9.358948e-21
1756.658231,9.353216e-21
1758.419283,9.339239e-21
1760.182100,9.325167e-21
1761.946685,9.302783e-21
1763.713038,9.288507e-21
1765.481163,9.274136e-21
1767.251060,9.267937e-21
1769.022731,9.253392e-21
1770.796178,9.247052e-21
1772.571403,9.224014e-21
1774.348408,9.209181e-21
1776.127195,9.185901e-21
1777.907764,9.170857e-21
1779.690119,9.155717e-21
1781.474260,9.140479e-21
1783.260190,9.125143e-21
1785.047911,9.109708e-21
1786.837423,9.094175e-21
1788.628730,9.078543e-21
1790.421832,9.062811e-21
1792.216732,9.046980e-21
1794.013432,9.031049e-21
1795.811932,9.015017e-21
1797.612236,8.990331e-21
1799.414344,8.965510e-21
1801.218259,8.914787e-21
1803.023983,8.881037e-21
1804.831516,8.872983e-21
1806.640862,8.830301e-21
1808.452021,8.770097e-21
1810.264997,8.674915e-21
1812.079789,8.518472e-21
1813.896402,8.238557e-21
1815.714835,7.789050e-21
1817.535091,7.437396e-21
1819.357172,7.638951e-21
1821.181080,8.076586e-21
1823.006816,8.360231e-21
1824.834382,8.513635e-21
1826.663781,8.604910e-21
1828.495014,8.650492e-21
1830.328082,8.663412e-21
1832.162988,8.660353e-21
1833.999734,8.662589e-21
1835.838320,8.662122e-21
1837.678751,8.652680e-21
1839.521026,8.641373e-21
1841.365148,8.628191e-21
1843.211118,8.614022e-21
1845.058940,8.599761e-21
1846.908613,8.584505e-21
1848.760141,8.570059e-21
1850.613526,8.552799e-21
1852.468768,8.532711e-21
1854.325870,8.511598e-21
1856.184834,8.492190e-21
1858.045661,8.475411e-21
1859.908354,8.454869e-21
1861.772914,8.424116e-21
1863.639344,8.389528e-21
1865.507645,8.344635e-21
1867.377818,8.273680e-21
1869.249867,8.157086e-21
1871.123792,7.942676e-21
1872.999596,7.544427e-21
1874.877280,7.114771e-21
1876.756846,7.219486e-21
1878.638297,7.670267e-21
1880.521635,7.965557e-21
1882.406860,8.102539e-21
1884.293975,8.161088e-21
1886.182982,8.195353e-21
1888.073882,8.214624e-21
1889.966679,8.216920e-21
1891.861372,8.204031e-21
1893.757966,8.193906e-21
1895.656460,8.194173e-21
1897.556858,8.189640e-21
1899.459161,8.179326e-21
1901.363371,8.167981e-21
1903.269490,8.154640e-21
1905.177520,8.142173e-21
1907.087462,8.128660e-21
1908.999320,8.114096e-21
1910.913094,8.100407e-21
1912.828787,8.085662e-21
1914.746400,8.070826e-21
1916.665935,8.055897e-21
1918.587395,8.039901e-21
1920.510781,8.023809e-21
1922.436095,8.006641e-21
1924.363340,7.988393e-21
1926.292516,7.968074e-21
1928.223627,7.945673e-21
1930.156673,7.921178e-21
1932.091658,7.889636e-21
1934.028582,7.847043e-21
1935.967448,7.784403e-21
1937.908257,7.683705e-21
1939.851013,7.511846e-21
1941.795715,7.205516e-21
1943.742368,6.807915e-21
1945.690972,6.734385e-21
1947.641529,7.078260e-21
1949.594042,7.397328e-21
1951.548513,7.568435e-21
1953.504942,7.653321e-21
1955.463333,7.694992e-21
1957.423687,7.712457e-21
1959.386007,7.718781e-21
1961.350294,7.716953e-21
1963.316550,7.712026e-21
1965.284777,7.703980e-21
1967.254977,7.695872e-21
1969.227153,7.684620e-21
1971.201305,7.669178e-21
1973.177437,7.655704e-21
1975.155549,7.647309e-21
1977.135645,7.636779e-21
1979.117726,7.625140e-21
1981.101794,7.612385e-21
1983.087851,7.599547e-21
1985.075898,7.586628e-21
1987.065939,7.574671e-21
1989.057975,7.561588e-21
1991.052008,7.548423e-21
1993.048040,7.535174e-21
1995.046073,7.522895e-21
1997.046109,7.509481e-21
1999.048150,7.497041e-21
2001.052198,7.483461e-21
2003.058256,7.470858e-21
2005.066324,7.457110e-21
2007.076405,7.444343e-21
2009.088502,7.432564e-21
2011.102615,7.419637e-21
2013.118748,7.405555e-21
2015.136902,7.392462e-21
2017.157079,7.380363e-21
2019.179281,7.367107e-21
2021.203511,7.353768e-21
2023.229770,7.341430e-21
2025.258060,7.329013e-21
2027.288383,7.315428e-21
2029.320742,7.301759e-21
2031.355139,7.289098e-21
2033.391575,7.277452e-21
2035.430052,7.264632e-21
2037.470573,7.251733e-21
2039.513140,7.238752e-21
2041.557754,7.226792e-21
2043.604418,7.214757e-21
2045.653134,7.201536e-21
2047.703903,7.189342e-21
2049.756729,7.175959e-21
2051.811613,7.163608e-21
2053.868556,7.151178e-21
2055.927562,7.138669e-21
2057.988631,7.126081e-21
2060.051767,7.112291e-21
2062.116972,7.099543e-21
2064.184246,7.086715e-21
2066.253594,7.074936e-21
2068.325015,7.063082e-21
2070.398513,7.050018e-21
2072.474090,7.038009e-21
2074.551748,7.025924e-21
2076.631489,7.013762e-21
2078.713314,7.001523e-21
2080.797227,6.989207e-21
2082.883228,6.976813e-21
2084.971321,6.964341e-21
2087.061507,6.951791e-21
2089.153789,6.939163e-21
2091.248168,6.925298e-21
2093.344647,6.913671e-21
2095.443227,6.903130e-21
2097.543911,6.891356e-21
2099.646702,6.877171e-21
2101.751600,6.861733e-21
2103.858608,6.849720e-21
2105.967729,6.841154e-21
2108.078964,6.830174e-21
2110.192316,6.817942e-21
2112.307786,6.804453e-21
2114.425377,6.790883e-21
2116.545091,6.776044e-21
2118.666930,6.759931e-21
2120.790896,6.746107e-21
2122.916991,6.738165e-21
2125.045218,6.722992e-21
2127.175578,6.708929e-21
2129.308074,6.700783e-21
2131.442708,6.691376e-21
2133.579482,6.680698e-21
2135.718398,6.666328e-21
2137.859458,6.651874e-21
2140.002665,6.639759e-21
2142.148020,6.625140e-21
2144.295526,6.610435e-21
2146.445185,6.594425e-21
2148.596998,6.575880e-21
2150.750969,6.553561e-21
2152.907100,6.524990e-21
2155.065392,6.485214e-21
2157.225847,6.426774e-21
2159.388469,6.327339e-21
2161.553258,6.149559e-21
2163.720218,5.858262e-21
2165.889350,5.653939e-21
2168.060656,5.818330e-21
2170.234140,6.093074e-21
2172.409802,6.256461e-21
2174.587645,6.335357e-21
2176.767672,6.373152e-21
2178.949884,6.388451e-21
2181.134284,6.394969e-21
2183.320874,6.393917e-21
2185.509655,6.390306e-21
2187.700631,6.382854e-21
2189.893804,6.375346e-21
2192.089175,6.367783e-21
2194.286747,6.357614e-21
2196.486522,6.348656e-21
2198.688502,6.338357e-21
2200.892690,6.327991e-21
2203.099087,6.316273e-21
2205.307697,6.304482e-21
2207.518520,6.293909e-21
2209.731560,6.284561e-21
2211.946819,6.273854e-21
2214.164298,6.260484e-21
2216.384000,6.244435e-21
2218.605928,6.237416e-21
2220.830083,6.230344e-21
2223.056468,6.220603e-21
2225.285084,6.209486e-21
2227.515935,6.198300e-21
2229.749023,6.187044e-21
2231.984349,6.177036e-21
2234.221915,6.165642e-21
2236.461726,6.154178e-21
2238.703781,6.143969e-21
2240.948084,6.133694e-21
2243.194637,6.122022e-21
2245.443442,6.111613e-21
2247.694502,6.101138e-21
2249.947818,6.089255e-21
2252.203394,6.078643e-21
2254.461230,6.066619e-21
2256.721330,6.055870e-21
2258.983696,6.046405e-21
2261.248330,6.035524e-21
2263.515234,6.024574e-21
2265.784411,6.014916e-21
2268.055862,6.003832e-21
2270.329591,5.992680e-21
2272.605599,5.982827e-21
2274.883889,5.972909e-21
2277.164462,5.961555e-21
2279.447322,5.951508e-21
2281.732471,5.940017e-21
2284.019910,5.929837e-21
2286.309643,5.920977e-21
2288.601671,5.909284e-21
2290.895997,5.898909e-21
2293.192623,5.888469e-21
2295.491551,5.879358e-21
2297.792784,5.868790e-21
2300.096324,5.859556e-21
2302.402173,5.848858e-21
2304.710334,5.839499e-21
2307.020809,5.828670e-21
2309.333600,5.819186e-21
2311.648710,5.808227e-21
2313.966140,5.798617e-21
2316.285894,5.788945e-21
2318.607973,5.779211e-21
2320.932381,5.769415e-21
2323.259118,5.759556e-21
